cell_id,block,task,task_group,world_seed,arm,experiment_index,leaderboard_score,recipe_sha256,committed_operation_count,committed_operations
A_E_public--electrochemical-conversion--seed222130288--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,222130288,opaque,4,0.5885934188107941,51a276154e9b0979bf3f108ec82ecdbc8b61548dd166763ab6c79b6ad1bcc334,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.05}, {""current_mA"": 50.0, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": 1.5}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed222130288--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,222130288,opaque,5,0.38557659992226595,0d327d475da4a90bfc21d6d76e147e8c9a04dbf10910d7666c444f9341ad9146,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.05}, {""current_mA"": 150.0, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": 1.5}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed222130288--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,222130288,opaque,6,0.0,ed1eacaef6914f9ae0c05947da7b9fd3e37b8728e3c69fe24201b83c88f0cc8b,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.05}, {""current_mA"": 50.0, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": 2.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed222130288--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,222130288,opaque,7,0.5595954947881093,f75773fb7ff211ba47484ee6c19a55723715a08b8a0179dd316a3d41950bdac8,6,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.03}, {""current_mA"": 50.0, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": 1.5}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed222130288--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,222130288,opaque,8,0.5722065821147442,7db84c44307ed6380588224c7171347dc2668813ebbeef519161d2e8d6dbe1ba,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.03}, {""current_mA"": 50.0, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": 1.5}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,1,0.5264809172967869,314faca1896e725db0e6ef0fb02be4bdc546ada9a81391885b5c9c6e3492e246,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": 1.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,2,0.036708059080919474,230ed8702abfe0c117c8e5ab3c9cd4ece011f24247c39c6beb93ea5723693617,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 250.0, ""electrolyte_profile"": 1, ""operation"": ""set_potential"", ""potential_V"": 1.5}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,3,0.7130199878157574,fa900eb498105be27d5672d14b7866ed394d476c7d9cdc23b1788955f0f298e7,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 120.0, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": 1.2}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,4,0.7873384348653285,20b6217ff5d03e7fe4e2469b0ef862e7db8cb51f8a86405760bc77d271e5be4f,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 180.0, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": 1.2}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,5,0.8504507684893293,d181d7e265d3209f0192f8f74d587dda492c1126982fd4aa25cdb846798767f9,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 220.0, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": 1.2}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,6,0.8563733717302969,8d89234869b3838df042abb7767883a1953e881e19af9567e1fd3c80060cab2d,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 250.0, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": 1.2}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,7,0.8408709804051839,4cbb82ba3118c8b16ec1598bf2d9cd9edb36378c3132bbddd11fa86e37d166c3,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 300.0, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": 1.2}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--aligned_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,aligned_nominal,8,0.8354579134721896,ad22844694d1ee574d7e373a2c93281605c8c1d849bc21fb45094069f6673bd7,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 250.0, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": 1.2}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,1,0.36542166614021004,e5cddb3753b7bf3f52dc6c73bed530bffd9430ce3e108959d69b983627e3e4c2,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.05}, {""current_mA"": 100, ""electrolyte_profile"": 1, ""operation"": ""set_potential"", ""potential_V"": -0.8}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,2,0.33275867224593425,871fd922cc1ec8e2b2f3d1ede485393bdd1b968e1bf69b37c97373db1a4b0156,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 150, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": -1.0}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,3,0.27900096636456995,232408835673868254df227f2f761d328ba2a430adecd14b506bedb28af2f917,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.04}, {""current_mA"": 100, ""electrolyte_profile"": 3, ""operation"": ""set_potential"", ""potential_V"": -0.8}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,4,0.34517295319524827,d939541ecd8fa0496fe6632185472e6202cee61481dab25bed7110ce6df3d077,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 100, ""electrolyte_profile"": 2, ""operation"": ""set_potential"", ""potential_V"": -0.8}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,5,0.3523588099869429,a8fab1f8690cc56d475ffa5d5e4a419edb94eae24262ffec8e1d3d898c5a2bd4,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.04}, {""current_mA"": 100, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -0.8}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,6,0.3580992763097344,b94e076843c3e9b08ae9aa7c958f88d5aaa324437b013b8c9e7f0ec695be686e,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.05}, {""current_mA"": 100, ""electrolyte_profile"": 1, ""operation"": ""set_potential"", ""potential_V"": -0.9}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,7,0.3762053832618859,e5cddb3753b7bf3f52dc6c73bed530bffd9430ce3e108959d69b983627e3e4c2,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.05}, {""current_mA"": 100, ""electrolyte_profile"": 1, ""operation"": ""set_potential"", ""potential_V"": -0.8}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--misindexed_nominal,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,misindexed_nominal,8,0.37026055428079063,e5cddb3753b7bf3f52dc6c73bed530bffd9430ce3e108959d69b983627e3e4c2,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.05}, {""current_mA"": 100, ""electrolyte_profile"": 1, ""operation"": ""set_potential"", ""potential_V"": -0.8}, {""duration_s"": 14400, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,1,0.3469602849169638,a68306af43c9dd11b3cdeeee90519667bff0e037063de625884d984e6193ba1a,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -1.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,2,0.3509302760228555,d94b7d3835f8d5cb6e5ff8f90d84c7ba464fcdbd384741fcd5cfa6132f303676,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -1.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,3,0.3022423591035201,229564eaecd93a7186346cdb362a38b2cc4b2e5d03233aa3bce44ee281d8c70f,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -1.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,4,0.3117565228708693,511eb4b6c216a9753742abbd96c7550cb523d0a35749c074535f44aa159802e1,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -1.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,5,0.3165263845754584,d41f60d1ad6fe0918e931220fea205c5583c2692414fe49a168b4dc3390ec039,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 1, ""operation"": ""set_potential"", ""potential_V"": -1.0}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,6,0.4296437996840856,89625bc3c91088118c464c65b2b25341dc3b307953cd7be5f05fd69128bd2f0a,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -0.6}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,7,0.42833790804799804,89625bc3c91088118c464c65b2b25341dc3b307953cd7be5f05fd69128bd2f0a,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -0.6}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_E_public--electrochemical-conversion--seed533253734--opaque,A_E_public,electrochemical-conversion,A-E Electrochemistry,533253734,opaque,8,0.42239307906690277,89625bc3c91088118c464c65b2b25341dc3b307953cd7be5f05fd69128bd2f0a,6,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.04}, {""current_mA"": 100.0, ""electrolyte_profile"": 0, ""operation"": ""set_potential"", ""potential_V"": -0.6}, {""duration_s"": 14400.0, ""operation"": ""electrolyze""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
